movement_id,product_id,movement_type,quantity,movement_date,reference_id,warehouse_location,notes
1466,379,Return,4,2023-12-30 00:00:00,,Warehouse_D,Return transaction
1467,352,Purchase,185,2023-12-25 00:00:00,,Warehouse_A,Purchase transaction
1468,164,Purchase,241,2024-10-06 00:00:00,,Warehouse_D,Purchase transaction
1469,318,Adjustment,-8,2024-03-01 00:00:00,,Warehouse_D,Adjustment transaction
1470,19,Purchase,478,2024-03-13 00:00:00,,Warehouse_B,Purchase transaction
1471,136,Sale,-6,2024-03-18 00:00:00,6758.0,Warehouse_D,Sale transaction
1472,73,Sale,-4,2023-12-19 00:00:00,5258.0,Warehouse_C,Sale transaction
1473,197,Adjustment,-7,2024-09-01 00:00:00,,Warehouse_B,Adjustment transaction
1474,92,Return,4,2023-02-13 00:00:00,,Warehouse_C,Return transaction
1475,116,Adjustment,-9,2024-04-23 00:00:00,,Warehouse_D,Adjustment transaction
1476,49,Sale,-14,2024-05-02 00:00:00,7601.0,Warehouse_C,Sale transaction
1477,147,Purchase,184,2023-04-27 00:00:00,,Warehouse_C,Purchase transaction
1478,206,Purchase,453,2024-09-20 00:00:00,,Warehouse_A,Purchase transaction
1479,371,Adjustment,3,2024-12-18 00:00:00,,Warehouse_B,Adjustment transaction
1480,414,Adjustment,9,2023-04-23 00:00:00,,Warehouse_B,Adjustment transaction
1481,95,Adjustment,-1,2023-01-24 00:00:00,,Warehouse_A,Adjustment transaction
1482,488,Purchase,261,2023-08-01 00:00:00,,Warehouse_D,Purchase transaction
1483,347,Adjustment,1,2023-08-09 00:00:00,,Warehouse_A,Adjustment transaction
1484,460,Adjustment,-9,2024-05-21 00:00:00,,Warehouse_D,Adjustment transaction
1485,176,Adjustment,-1,2024-12-18 00:00:00,,Warehouse_A,Adjustment transaction
1486,190,Purchase,92,2024-07-03 00:00:00,,Warehouse_C,Purchase transaction
1487,407,Return,1,2023-04-01 00:00:00,,Warehouse_D,Return transaction
1488,109,Return,1,2023-06-07 00:00:00,,Warehouse_A,Return transaction
1489,230,Sale,-18,2024-11-15 00:00:00,195.0,Warehouse_D,Sale transaction
1490,493,Purchase,293,2023-12-31 00:00:00,,Warehouse_B,Purchase transaction
1491,96,Adjustment,2,2023-03-03 00:00:00,,Warehouse_D,Adjustment transaction
1492,141,Adjustment,-2,2023-03-02 00:00:00,,Warehouse_D,Adjustment transaction
1493,207,Purchase,191,2023-02-25 00:00:00,,Warehouse_C,Purchase transaction
1494,453,Purchase,453,2024-03-30 00:00:00,,Warehouse_A,Purchase transaction
1495,37,Adjustment,3,2024-04-18 00:00:00,,Warehouse_D,Adjustment transaction
1496,25,Adjustment,-7,2024-11-17 00:00:00,,Warehouse_C,Adjustment transaction
1497,82,Adjustment,-8,2023-11-19 00:00:00,,Warehouse_B,Adjustment transaction
1498,310,Return,5,2023-02-17 00:00:00,,Warehouse_A,Return transaction
1499,45,Adjustment,4,2024-07-30 00:00:00,,Warehouse_C,Adjustment transaction
1500,363,Sale,-1,2024-05-08 00:00:00,2177.0,Warehouse_C,Sale transaction
1501,150,Purchase,376,2023-04-25 00:00:00,,Warehouse_D,Purchase transaction
1502,399,Adjustment,-9,2023-11-20 00:00:00,,Warehouse_B,Adjustment transaction
1503,328,Sale,-5,2023-11-24 00:00:00,4924.0,Warehouse_C,Sale transaction
1504,310,Sale,-2,2024-02-21 00:00:00,5738.0,Warehouse_B,Sale transaction
1505,444,Return,1,2023-06-08 00:00:00,,Warehouse_D,Return transaction
1506,330,Return,1,2023-08-11 00:00:00,,Warehouse_B,Return transaction
1507,149,Purchase,95,2024-07-01 00:00:00,,Warehouse_C,Purchase transaction
1508,341,Adjustment,-1,2023-07-28 00:00:00,,Warehouse_A,Adjustment transaction
1509,390,Return,4,2023-02-20 00:00:00,,Warehouse_B,Return transaction
1510,420,Sale,-15,2023-06-11 00:00:00,5980.0,Warehouse_D,Sale transaction
1511,81,Return,5,2023-02-07 00:00:00,,Warehouse_A,Return transaction
1512,102,Adjustment,1,2024-08-20 00:00:00,,Warehouse_A,Adjustment transaction
1513,417,Return,3,2024-05-13 00:00:00,,Warehouse_A,Return transaction
1514,433,Purchase,123,2024-11-17 00:00:00,,Warehouse_B,Purchase transaction
1515,463,Adjustment,-8,2024-10-26 00:00:00,,Warehouse_C,Adjustment transaction
1516,271,Adjustment,-7,2024-09-29 00:00:00,,Warehouse_C,Adjustment transaction
1517,246,Return,3,2024-04-11 00:00:00,,Warehouse_A,Return transaction
1518,50,Adjustment,-10,2024-03-19 00:00:00,,Warehouse_D,Adjustment transaction
1519,495,Sale,-16,2023-05-16 00:00:00,522.0,Warehouse_D,Sale transaction
1520,449,Adjustment,0,2023-10-07 00:00:00,,Warehouse_C,Adjustment transaction
1521,52,Sale,-16,2023-01-04 00:00:00,1828.0,Warehouse_C,Sale transaction
1522,464,Purchase,405,2024-01-05 00:00:00,,Warehouse_C,Purchase transaction
1523,464,Adjustment,9,2023-01-04 00:00:00,,Warehouse_B,Adjustment transaction
1524,252,Purchase,370,2023-03-01 00:00:00,,Warehouse_C,Purchase transaction
1525,203,Purchase,460,2024-02-06 00:00:00,,Warehouse_D,Purchase transaction
1526,356,Return,4,2024-12-17 00:00:00,,Warehouse_B,Return transaction
1527,78,Adjustment,-3,2024-05-10 00:00:00,,Warehouse_B,Adjustment transaction
1528,238,Purchase,305,2024-06-23 00:00:00,,Warehouse_B,Purchase transaction
1529,409,Purchase,121,2024-11-11 00:00:00,,Warehouse_D,Purchase transaction
1530,278,Sale,-4,2024-05-19 00:00:00,4145.0,Warehouse_A,Sale transaction
1531,490,Adjustment,-3,2024-09-23 00:00:00,,Warehouse_C,Adjustment transaction
1532,146,Adjustment,3,2024-07-02 00:00:00,,Warehouse_A,Adjustment transaction
1533,338,Adjustment,-7,2024-12-11 00:00:00,,Warehouse_C,Adjustment transaction
1534,365,Return,2,2023-07-08 00:00:00,,Warehouse_A,Return transaction
1535,2,Sale,-19,2024-01-19 00:00:00,1099.0,Warehouse_B,Sale transaction
1536,414,Adjustment,-4,2023-08-12 00:00:00,,Warehouse_D,Adjustment transaction
1537,189,Return,3,2023-06-30 00:00:00,,Warehouse_B,Return transaction
1538,174,Sale,-4,2023-03-29 00:00:00,2607.0,Warehouse_A,Sale transaction
1539,62,Adjustment,7,2024-03-08 00:00:00,,Warehouse_D,Adjustment transaction
1540,249,Sale,-8,2023-05-27 00:00:00,2951.0,Warehouse_D,Sale transaction
1541,206,Sale,-20,2024-12-01 00:00:00,6054.0,Warehouse_C,Sale transaction
1542,27,Sale,-12,2024-09-30 00:00:00,2687.0,Warehouse_A,Sale transaction
1543,31,Purchase,427,2024-09-17 00:00:00,,Warehouse_D,Purchase transaction
1544,482,Purchase,172,2024-09-30 00:00:00,,Warehouse_C,Purchase transaction
1545,122,Adjustment,10,2024-10-26 00:00:00,,Warehouse_C,Adjustment transaction
1546,333,Return,5,2023-12-20 00:00:00,,Warehouse_D,Return transaction
1547,283,Adjustment,1,2024-03-29 00:00:00,,Warehouse_D,Adjustment transaction
1548,237,Adjustment,-9,2023-08-01 00:00:00,,Warehouse_D,Adjustment transaction
1549,486,Purchase,192,2024-04-20 00:00:00,,Warehouse_D,Purchase transaction
1550,396,Adjustment,-8,2024-01-23 00:00:00,,Warehouse_A,Adjustment transaction
1551,137,Return,1,2024-10-18 00:00:00,,Warehouse_D,Return transaction
1552,243,Adjustment,-3,2024-07-15 00:00:00,,Warehouse_D,Adjustment transaction
1553,168,Sale,-18,2024-02-27 00:00:00,757.0,Warehouse_D,Sale transaction
1554,221,Sale,-16,2023-08-02 00:00:00,2448.0,Warehouse_A,Sale transaction
1555,308,Sale,-17,2023-07-17 00:00:00,1010.0,Warehouse_A,Sale transaction
1556,464,Adjustment,7,2024-02-18 00:00:00,,Warehouse_B,Adjustment transaction
1557,458,Sale,-18,2023-01-17 00:00:00,3001.0,Warehouse_B,Sale transaction
1558,146,Return,4,2024-07-26 00:00:00,,Warehouse_A,Return transaction
1559,363,Sale,-11,2024-08-31 00:00:00,1144.0,Warehouse_B,Sale transaction
1560,270,Sale,-6,2023-08-19 00:00:00,5999.0,Warehouse_C,Sale transaction
1561,305,Adjustment,1,2023-03-05 00:00:00,,Warehouse_A,Adjustment transaction
1562,335,Adjustment,-1,2024-12-24 00:00:00,,Warehouse_C,Adjustment transaction
1563,317,Sale,-16,2023-06-27 00:00:00,4773.0,Warehouse_B,Sale transaction
1564,18,Adjustment,0,2024-10-03 00:00:00,,Warehouse_C,Adjustment transaction
1565,370,Return,3,2023-06-22 00:00:00,,Warehouse_A,Return transaction
1566,58,Return,1,2023-04-21 00:00:00,,Warehouse_B,Return transaction
1567,233,Sale,-2,2023-05-29 00:00:00,6283.0,Warehouse_A,Sale transaction
1568,285,Adjustment,-7,2024-03-21 00:00:00,,Warehouse_A,Adjustment transaction
1569,201,Return,3,2024-11-03 00:00:00,,Warehouse_C,Return transaction
1570,462,Return,1,2023-08-17 00:00:00,,Warehouse_D,Return transaction
1571,115,Adjustment,5,2023-10-20 00:00:00,,Warehouse_C,Adjustment transaction
1572,315,Sale,-11,2023-02-16 00:00:00,7115.0,Warehouse_A,Sale transaction
1573,90,Adjustment,-4,2024-10-08 00:00:00,,Warehouse_B,Adjustment transaction
1574,266,Adjustment,2,2024-10-29 00:00:00,,Warehouse_C,Adjustment transaction
1575,304,Adjustment,4,2024-08-20 00:00:00,,Warehouse_D,Adjustment transaction
1576,237,Purchase,495,2024-05-31 00:00:00,,Warehouse_D,Purchase transaction
1577,294,Purchase,62,2024-07-10 00:00:00,,Warehouse_C,Purchase transaction
1578,385,Purchase,211,2023-10-21 00:00:00,,Warehouse_A,Purchase transaction
1579,490,Purchase,462,2023-02-03 00:00:00,,Warehouse_C,Purchase transaction
1580,26,Purchase,432,2023-10-12 00:00:00,,Warehouse_C,Purchase transaction
1581,345,Sale,-1,2023-04-25 00:00:00,3031.0,Warehouse_C,Sale transaction
1582,8,Sale,-10,2023-10-09 00:00:00,1047.0,Warehouse_A,Sale transaction
1583,462,Adjustment,0,2023-11-09 00:00:00,,Warehouse_A,Adjustment transaction
1584,115,Purchase,173,2024-06-17 00:00:00,,Warehouse_D,Purchase transaction
1585,250,Adjustment,-8,2023-05-15 00:00:00,,Warehouse_C,Adjustment transaction
1586,197,Sale,-11,2023-08-18 00:00:00,6097.0,Warehouse_B,Sale transaction
1587,437,Sale,-5,2024-12-04 00:00:00,1283.0,Warehouse_B,Sale transaction
1588,484,Purchase,113,2024-05-16 00:00:00,,Warehouse_D,Purchase transaction
1589,49,Return,5,2023-05-16 00:00:00,,Warehouse_D,Return transaction
1590,489,Sale,-19,2024-06-12 00:00:00,4668.0,Warehouse_B,Sale transaction
1591,124,Purchase,374,2023-06-23 00:00:00,,Warehouse_B,Purchase transaction
1592,409,Return,3,2024-02-12 00:00:00,,Warehouse_A,Return transaction
1593,346,Adjustment,-8,2024-08-02 00:00:00,,Warehouse_A,Adjustment transaction
1594,398,Return,5,2024-06-09 00:00:00,,Warehouse_B,Return transaction
1595,383,Purchase,178,2024-01-20 00:00:00,,Warehouse_D,Purchase transaction
1596,489,Sale,-11,2024-09-21 00:00:00,578.0,Warehouse_A,Sale transaction
1597,183,Return,5,2024-02-11 00:00:00,,Warehouse_B,Return transaction
1598,455,Adjustment,-8,2024-04-27 00:00:00,,Warehouse_B,Adjustment transaction
1599,420,Return,1,2024-01-21 00:00:00,,Warehouse_B,Return transaction
1600,294,Sale,-9,2024-08-31 00:00:00,4743.0,Warehouse_D,Sale transaction
1601,467,Sale,-4,2024-09-21 00:00:00,7675.0,Warehouse_C,Sale transaction
1602,90,Adjustment,-3,2023-02-09 00:00:00,,Warehouse_C,Adjustment transaction
1603,106,Sale,-19,2024-07-22 00:00:00,7983.0,Warehouse_D,Sale transaction
1604,120,Return,1,2024-07-21 00:00:00,,Warehouse_A,Return transaction
1605,90,Adjustment,9,2023-03-12 00:00:00,,Warehouse_A,Adjustment transaction
1606,270,Sale,-5,2023-07-05 00:00:00,5986.0,Warehouse_D,Sale transaction
1607,34,Adjustment,-2,2024-07-22 00:00:00,,Warehouse_A,Adjustment transaction
1608,155,Return,1,2023-02-20 00:00:00,,Warehouse_C,Return transaction
1609,212,Sale,-6,2023-09-16 00:00:00,6712.0,Warehouse_C,Sale transaction
1610,273,Sale,-15,2024-12-23 00:00:00,514.0,Warehouse_D,Sale transaction
1611,402,Return,4,2023-12-22 00:00:00,,Warehouse_C,Return transaction
1612,313,Sale,-14,2023-09-30 00:00:00,4799.0,Warehouse_C,Sale transaction
1613,488,Adjustment,3,2023-11-21 00:00:00,,Warehouse_C,Adjustment transaction
1614,438,Return,4,2024-01-24 00:00:00,,Warehouse_B,Return transaction
1615,462,Return,4,2024-12-21 00:00:00,,Warehouse_A,Return transaction
1616,130,Return,4,2024-04-14 00:00:00,,Warehouse_B,Return transaction
1617,360,Adjustment,-3,2024-04-07 00:00:00,,Warehouse_B,Adjustment transaction
1618,151,Return,1,2024-01-08 00:00:00,,Warehouse_A,Return transaction
1619,36,Purchase,111,2024-09-05 00:00:00,,Warehouse_B,Purchase transaction
1620,435,Sale,-2,2024-08-30 00:00:00,7485.0,Warehouse_B,Sale transaction
1621,348,Sale,-20,2024-10-11 00:00:00,6952.0,Warehouse_B,Sale transaction
1622,326,Purchase,100,2024-01-03 00:00:00,,Warehouse_B,Purchase transaction
1623,94,Sale,-20,2024-08-12 00:00:00,731.0,Warehouse_B,Sale transaction
1624,250,Return,1,2024-02-10 00:00:00,,Warehouse_C,Return transaction
1625,47,Sale,-3,2024-03-14 00:00:00,1102.0,Warehouse_D,Sale transaction
1626,151,Adjustment,3,2024-11-12 00:00:00,,Warehouse_A,Adjustment transaction
1627,203,Sale,-17,2024-05-12 00:00:00,326.0,Warehouse_B,Sale transaction
1628,255,Return,3,2023-05-02 00:00:00,,Warehouse_B,Return transaction
1629,411,Return,4,2024-09-03 00:00:00,,Warehouse_A,Return transaction
1630,307,Return,3,2024-10-06 00:00:00,,Warehouse_B,Return transaction
1631,84,Sale,-4,2024-07-29 00:00:00,6032.0,Warehouse_B,Sale transaction
1632,458,Purchase,143,2023-04-24 00:00:00,,Warehouse_D,Purchase transaction
1633,149,Return,3,2023-08-14 00:00:00,,Warehouse_A,Return transaction
1634,338,Adjustment,-6,2024-03-26 00:00:00,,Warehouse_B,Adjustment transaction
1635,174,Sale,-4,2024-11-25 00:00:00,179.0,Warehouse_B,Sale transaction
1636,390,Return,5,2023-07-03 00:00:00,,Warehouse_A,Return transaction
1637,74,Sale,-5,2024-11-11 00:00:00,2722.0,Warehouse_D,Sale transaction
1638,368,Return,4,2024-06-05 00:00:00,,Warehouse_D,Return transaction
1639,17,Return,2,2023-10-26 00:00:00,,Warehouse_C,Return transaction
1640,381,Sale,-5,2024-12-19 00:00:00,2648.0,Warehouse_C,Sale transaction
1641,468,Purchase,50,2024-07-15 00:00:00,,Warehouse_B,Purchase transaction
1642,288,Return,3,2024-12-10 00:00:00,,Warehouse_C,Return transaction
1643,297,Purchase,443,2024-05-03 00:00:00,,Warehouse_A,Purchase transaction
1644,3,Purchase,102,2023-09-22 00:00:00,,Warehouse_B,Purchase transaction
1645,48,Return,5,2023-11-23 00:00:00,,Warehouse_D,Return transaction
1646,454,Return,2,2023-07-18 00:00:00,,Warehouse_C,Return transaction
1647,116,Adjustment,10,2023-06-09 00:00:00,,Warehouse_D,Adjustment transaction
1648,112,Purchase,220,2023-09-03 00:00:00,,Warehouse_A,Purchase transaction
1649,418,Return,2,2024-11-29 00:00:00,,Warehouse_A,Return transaction
1650,59,Purchase,107,2024-05-04 00:00:00,,Warehouse_A,Purchase transaction
1651,253,Purchase,169,2024-11-06 00:00:00,,Warehouse_D,Purchase transaction
1652,417,Return,3,2023-04-11 00:00:00,,Warehouse_D,Return transaction
1653,171,Purchase,259,2023-02-22 00:00:00,,Warehouse_C,Purchase transaction
1654,374,Adjustment,1,2024-02-11 00:00:00,,Warehouse_D,Adjustment transaction
1655,51,Adjustment,6,2023-07-04 00:00:00,,Warehouse_B,Adjustment transaction
1656,358,Adjustment,-7,2024-05-09 00:00:00,,Warehouse_C,Adjustment transaction
1657,73,Purchase,328,2023-06-08 00:00:00,,Warehouse_B,Purchase transaction
1658,68,Adjustment,10,2023-04-14 00:00:00,,Warehouse_B,Adjustment transaction
1659,455,Adjustment,2,2023-10-14 00:00:00,,Warehouse_A,Adjustment transaction
1660,8,Purchase,260,2023-05-14 00:00:00,,Warehouse_D,Purchase transaction
1661,329,Adjustment,7,2023-01-21 00:00:00,,Warehouse_C,Adjustment transaction
1662,93,Adjustment,5,2023-07-28 00:00:00,,Warehouse_A,Adjustment transaction
1663,463,Sale,-6,2024-01-17 00:00:00,3663.0,Warehouse_D,Sale transaction
1664,298,Sale,-20,2023-04-27 00:00:00,7621.0,Warehouse_B,Sale transaction
1665,99,Adjustment,-2,2023-10-22 00:00:00,,Warehouse_A,Adjustment transaction
1666,437,Return,2,2024-11-22 00:00:00,,Warehouse_A,Return transaction
1667,161,Adjustment,-6,2024-10-15 00:00:00,,Warehouse_C,Adjustment transaction
1668,491,Sale,-4,2024-04-29 00:00:00,4611.0,Warehouse_C,Sale transaction
1669,87,Adjustment,1,2023-05-03 00:00:00,,Warehouse_A,Adjustment transaction
1670,62,Adjustment,6,2023-01-23 00:00:00,,Warehouse_D,Adjustment transaction
1671,334,Sale,-7,2024-10-30 00:00:00,319.0,Warehouse_C,Sale transaction
1672,115,Adjustment,-9,2023-01-30 00:00:00,,Warehouse_B,Adjustment transaction
1673,136,Adjustment,4,2023-12-11 00:00:00,,Warehouse_A,Adjustment transaction
1674,254,Return,3,2023-08-12 00:00:00,,Warehouse_C,Return transaction
1675,124,Return,1,2023-02-16 00:00:00,,Warehouse_B,Return transaction
1676,149,Adjustment,-10,2023-07-10 00:00:00,,Warehouse_D,Adjustment transaction
1677,451,Sale,-10,2024-04-19 00:00:00,6174.0,Warehouse_D,Sale transaction
1678,237,Sale,-1,2023-02-12 00:00:00,3281.0,Warehouse_C,Sale transaction
1679,342,Return,1,2023-09-22 00:00:00,,Warehouse_C,Return transaction
1680,339,Adjustment,9,2023-01-02 00:00:00,,Warehouse_A,Adjustment transaction
1681,357,Return,1,2024-05-11 00:00:00,,Warehouse_B,Return transaction
1682,230,Purchase,286,2023-01-26 00:00:00,,Warehouse_D,Purchase transaction
1683,211,Sale,-12,2023-10-30 00:00:00,6016.0,Warehouse_B,Sale transaction
1684,22,Return,1,2024-07-19 00:00:00,,Warehouse_A,Return transaction
1685,191,Adjustment,-1,2023-07-20 00:00:00,,Warehouse_D,Adjustment transaction
1686,214,Return,5,2023-10-28 00:00:00,,Warehouse_D,Return transaction
1687,253,Sale,-7,2024-01-09 00:00:00,391.0,Warehouse_D,Sale transaction
1688,255,Return,5,2024-07-23 00:00:00,,Warehouse_A,Return transaction
1689,340,Sale,-15,2023-11-03 00:00:00,3380.0,Warehouse_D,Sale transaction
1690,61,Sale,-6,2024-11-06 00:00:00,29.0,Warehouse_B,Sale transaction
1691,225,Sale,-20,2024-12-01 00:00:00,6842.0,Warehouse_A,Sale transaction
1692,240,Adjustment,-10,2024-02-28 00:00:00,,Warehouse_C,Adjustment transaction
1693,2,Sale,-4,2023-07-24 00:00:00,495.0,Warehouse_C,Sale transaction
1694,300,Purchase,115,2023-10-25 00:00:00,,Warehouse_B,Purchase transaction
1695,467,Adjustment,5,2024-11-26 00:00:00,,Warehouse_D,Adjustment transaction
1696,50,Sale,-11,2024-08-07 00:00:00,4917.0,Warehouse_C,Sale transaction
1697,21,Purchase,413,2024-04-23 00:00:00,,Warehouse_B,Purchase transaction
1698,463,Return,2,2023-06-30 00:00:00,,Warehouse_C,Return transaction
1699,438,Sale,-1,2024-05-12 00:00:00,6688.0,Warehouse_D,Sale transaction
1700,354,Return,2,2023-11-23 00:00:00,,Warehouse_C,Return transaction
1701,59,Purchase,289,2024-10-08 00:00:00,,Warehouse_B,Purchase transaction
1702,54,Purchase,218,2023-07-06 00:00:00,,Warehouse_A,Purchase transaction
1703,110,Sale,-16,2023-01-27 00:00:00,6120.0,Warehouse_A,Sale transaction
1704,14,Sale,-3,2024-11-11 00:00:00,460.0,Warehouse_D,Sale transaction
1705,87,Return,5,2024-11-26 00:00:00,,Warehouse_C,Return transaction
1706,214,Adjustment,2,2023-08-02 00:00:00,,Warehouse_B,Adjustment transaction
1707,194,Sale,-16,2024-06-08 00:00:00,7334.0,Warehouse_D,Sale transaction
1708,313,Return,2,2024-12-19 00:00:00,,Warehouse_D,Return transaction
1709,188,Sale,-1,2024-05-05 00:00:00,6819.0,Warehouse_C,Sale transaction
1710,92,Purchase,377,2023-07-23 00:00:00,,Warehouse_D,Purchase transaction
1711,104,Adjustment,9,2024-07-07 00:00:00,,Warehouse_A,Adjustment transaction
1712,137,Purchase,437,2024-08-04 00:00:00,,Warehouse_A,Purchase transaction
1713,395,Sale,-4,2023-06-17 00:00:00,5074.0,Warehouse_D,Sale transaction
1714,255,Sale,-14,2024-10-14 00:00:00,4336.0,Warehouse_C,Sale transaction
1715,37,Sale,-19,2023-11-19 00:00:00,3314.0,Warehouse_D,Sale transaction
1716,396,Adjustment,-6,2024-01-15 00:00:00,,Warehouse_D,Adjustment transaction
1717,132,Sale,-14,2023-01-18 00:00:00,5629.0,Warehouse_B,Sale transaction
1718,438,Purchase,405,2023-06-13 00:00:00,,Warehouse_C,Purchase transaction
1719,197,Purchase,406,2023-02-11 00:00:00,,Warehouse_A,Purchase transaction
1720,373,Purchase,353,2023-06-21 00:00:00,,Warehouse_C,Purchase transaction
1721,74,Sale,-11,2023-12-22 00:00:00,2686.0,Warehouse_D,Sale transaction
1722,239,Adjustment,-9,2024-02-12 00:00:00,,Warehouse_D,Adjustment transaction
1723,479,Adjustment,2,2024-06-25 00:00:00,,Warehouse_D,Adjustment transaction
1724,270,Return,3,2023-01-22 00:00:00,,Warehouse_B,Return transaction
1725,352,Return,1,2024-04-26 00:00:00,,Warehouse_D,Return transaction
1726,24,Purchase,80,2024-12-19 00:00:00,,Warehouse_B,Purchase transaction
1727,30,Sale,-10,2023-09-26 00:00:00,1949.0,Warehouse_D,Sale transaction
1728,427,Adjustment,-8,2024-06-02 00:00:00,,Warehouse_C,Adjustment transaction
1729,11,Purchase,54,2023-12-31 00:00:00,,Warehouse_B,Purchase transaction
1730,481,Purchase,189,2024-07-28 00:00:00,,Warehouse_D,Purchase transaction
1731,77,Sale,-13,2024-12-06 00:00:00,2961.0,Warehouse_B,Sale transaction
1732,427,Return,3,2024-10-13 00:00:00,,Warehouse_B,Return transaction
1733,50,Adjustment,4,2023-04-17 00:00:00,,Warehouse_D,Adjustment transaction
1734,167,Sale,-17,2023-10-05 00:00:00,1777.0,Warehouse_D,Sale transaction
1735,122,Adjustment,0,2024-11-28 00:00:00,,Warehouse_D,Adjustment transaction
1736,155,Return,5,2023-03-25 00:00:00,,Warehouse_C,Return transaction
1737,267,Purchase,409,2024-01-26 00:00:00,,Warehouse_C,Purchase transaction
1738,299,Adjustment,-10,2024-01-22 00:00:00,,Warehouse_A,Adjustment transaction
1739,180,Purchase,87,2023-06-13 00:00:00,,Warehouse_B,Purchase transaction
1740,156,Purchase,248,2023-03-25 00:00:00,,Warehouse_B,Purchase transaction
1741,398,Return,2,2024-12-11 00:00:00,,Warehouse_B,Return transaction
