response_id,campaign_id,customer_id,response_date,response_type,order_id
1718,2,3,2023-08-13 00:00:00,Clicked,
1719,12,1915,2023-10-23 00:00:00,Clicked,
1720,4,1816,2024-11-08 00:00:00,Opened,
1721,11,706,2024-03-20 00:00:00,Unsubscribed,
1722,1,722,2023-06-14 00:00:00,Unsubscribed,
1723,29,1094,2024-12-09 00:00:00,Purchased,
1724,6,1377,2024-09-04 00:00:00,Clicked,
1725,14,1744,2023-12-27 00:00:00,Clicked,
1726,26,415,2023-09-14 00:00:00,Clicked,
1727,15,1648,2024-12-26 00:00:00,Clicked,
1728,3,1194,2023-05-16 00:00:00,Opened,
1729,2,764,2023-08-05 00:00:00,Purchased,
1730,18,1883,2024-04-12 00:00:00,Unsubscribed,
1731,9,415,2024-01-01 00:00:00,Unsubscribed,
1732,6,238,2024-09-04 00:00:00,Clicked,
1733,22,1341,2023-08-04 00:00:00,Purchased,650.0
1734,25,1238,2023-11-26 00:00:00,Clicked,
1735,30,998,2024-09-25 00:00:00,Opened,
1736,4,1708,2024-10-11 00:00:00,Opened,
1737,8,88,2023-09-22 00:00:00,Opened,
1738,15,1628,2024-12-22 00:00:00,Clicked,
1739,7,250,2024-08-26 00:00:00,Opened,
1740,18,1204,2024-03-25 00:00:00,Purchased,3814.0
1741,4,1581,2024-10-28 00:00:00,Unsubscribed,
1742,2,1596,2023-08-04 00:00:00,Opened,
1743,11,664,2024-04-18 00:00:00,Clicked,
1744,22,910,2023-07-20 00:00:00,Opened,
1745,21,506,2024-06-27 00:00:00,Purchased,998.0
1746,26,1040,2023-08-20 00:00:00,Unsubscribed,
1747,19,81,2023-12-19 00:00:00,Opened,
1748,28,341,2024-06-10 00:00:00,Opened,
1749,23,303,2024-02-02 00:00:00,Opened,
1750,22,1311,2023-08-05 00:00:00,Purchased,2345.0
1751,12,1640,2023-10-28 00:00:00,Purchased,
1752,19,318,2024-01-31 00:00:00,Clicked,
1753,19,757,2024-01-16 00:00:00,Unsubscribed,
1754,21,1704,2024-07-28 00:00:00,Opened,
1755,18,713,2024-03-24 00:00:00,Purchased,1846.0
1756,30,802,2024-10-09 00:00:00,Opened,
1757,27,1634,2024-05-07 00:00:00,Unsubscribed,
1758,11,1270,2024-04-24 00:00:00,Unsubscribed,
1759,18,1519,2024-03-06 00:00:00,Purchased,1188.0
1760,1,424,2023-06-29 00:00:00,Opened,
1761,23,1768,2024-01-21 00:00:00,Opened,
1762,11,194,2024-04-18 00:00:00,Opened,
1763,17,41,2023-12-07 00:00:00,Opened,
1764,10,329,2024-04-21 00:00:00,Clicked,
1765,30,1651,2024-10-31 00:00:00,Purchased,
1766,8,1795,2023-08-20 00:00:00,Opened,
1767,28,1568,2024-05-05 00:00:00,Clicked,
1768,10,723,2024-05-05 00:00:00,Opened,
1769,6,663,2024-09-14 00:00:00,Clicked,
1770,13,1230,2024-08-30 00:00:00,Purchased,
1771,13,1853,2024-08-27 00:00:00,Clicked,
1772,15,1461,2024-11-13 00:00:00,Clicked,
1773,6,1450,2024-08-27 00:00:00,Opened,
1774,23,987,2024-01-18 00:00:00,Clicked,
1775,12,1926,2023-10-22 00:00:00,Opened,
1776,2,1653,2023-07-27 00:00:00,Unsubscribed,
1777,7,842,2024-07-25 00:00:00,Purchased,1675.0
1778,13,1373,2024-09-14 00:00:00,Unsubscribed,
1779,11,1209,2024-04-28 00:00:00,Opened,
1780,24,383,2024-09-03 00:00:00,Opened,
1781,20,1662,2023-06-03 00:00:00,Clicked,
1782,13,567,2024-10-12 00:00:00,Clicked,
1783,29,375,2024-11-09 00:00:00,Opened,
1784,30,1748,2024-10-03 00:00:00,Unsubscribed,
1785,10,1448,2024-04-18 00:00:00,Opened,
1786,13,1115,2024-09-02 00:00:00,Clicked,
1787,30,1669,2024-09-27 00:00:00,Opened,
1788,7,775,2024-08-12 00:00:00,Unsubscribed,
1789,21,619,2024-07-25 00:00:00,Unsubscribed,
1790,5,1647,2024-07-09 00:00:00,Purchased,1486.0
1791,4,1199,2024-11-09 00:00:00,Opened,
1792,9,524,2023-12-29 00:00:00,Unsubscribed,
1793,23,110,2023-12-27 00:00:00,Clicked,
1794,14,725,2024-01-04 00:00:00,Opened,
1795,27,897,2024-05-24 00:00:00,Purchased,
1796,17,160,2023-11-24 00:00:00,Opened,
1797,17,471,2023-11-01 00:00:00,Purchased,
1798,17,1459,2023-12-12 00:00:00,Opened,
1799,7,900,2024-08-21 00:00:00,Clicked,
1800,14,707,2023-12-23 00:00:00,Opened,
1801,2,1863,2023-08-08 00:00:00,Opened,
1802,23,1755,2024-01-26 00:00:00,Clicked,
1803,11,439,2024-04-19 00:00:00,Unsubscribed,
1804,6,1735,2024-09-13 00:00:00,Clicked,
1805,24,1596,2024-10-16 00:00:00,Purchased,
1806,22,1796,2023-06-27 00:00:00,Clicked,
1807,8,396,2023-08-26 00:00:00,Purchased,1238.0
1808,4,1346,2024-12-04 00:00:00,Unsubscribed,
1809,22,1544,2023-06-23 00:00:00,Unsubscribed,
1810,23,1290,2023-12-30 00:00:00,Opened,
1811,9,967,2023-11-13 00:00:00,Purchased,5670.0
1812,13,1491,2024-09-09 00:00:00,Purchased,
1813,8,1964,2023-10-01 00:00:00,Purchased,2527.0
1814,6,608,2024-09-03 00:00:00,Opened,
1815,22,1599,2023-06-23 00:00:00,Unsubscribed,
1816,3,1424,2023-05-09 00:00:00,Purchased,
1817,5,1169,2024-06-11 00:00:00,Unsubscribed,
1818,26,1321,2023-10-02 00:00:00,Clicked,
1819,3,356,2023-06-13 00:00:00,Purchased,
1820,21,1781,2024-07-07 00:00:00,Unsubscribed,
1821,6,286,2024-10-13 00:00:00,Clicked,
1822,16,647,2024-01-24 00:00:00,Unsubscribed,
1823,30,131,2024-09-19 00:00:00,Unsubscribed,
1824,3,256,2023-05-22 00:00:00,Unsubscribed,
1825,27,1259,2024-04-24 00:00:00,Opened,
1826,3,1732,2023-06-05 00:00:00,Unsubscribed,
1827,1,1745,2023-06-10 00:00:00,Clicked,
1828,10,1911,2024-05-06 00:00:00,Purchased,
1829,5,1756,2024-05-23 00:00:00,Opened,
1830,6,1016,2024-09-09 00:00:00,Clicked,
1831,29,628,2024-11-16 00:00:00,Unsubscribed,
1832,3,656,2023-06-14 00:00:00,Opened,
1833,8,1889,2023-08-22 00:00:00,Clicked,
1834,27,1193,2024-05-26 00:00:00,Unsubscribed,
1835,6,190,2024-10-02 00:00:00,Unsubscribed,
1836,6,351,2024-09-07 00:00:00,Unsubscribed,
1837,11,1780,2024-03-22 00:00:00,Unsubscribed,
1838,24,1457,2024-10-08 00:00:00,Opened,
1839,28,1614,2024-06-30 00:00:00,Opened,
1840,14,1244,2024-01-21 00:00:00,Clicked,
1841,29,413,2024-11-10 00:00:00,Clicked,
1842,12,499,2023-11-19 00:00:00,Clicked,
1843,10,152,2024-04-02 00:00:00,Opened,
1844,7,1304,2024-08-26 00:00:00,Clicked,
1845,2,1473,2023-08-01 00:00:00,Purchased,3237.0
1846,30,1104,2024-10-09 00:00:00,Opened,
1847,20,1721,2023-06-26 00:00:00,Purchased,3464.0
1848,2,1511,2023-08-12 00:00:00,Opened,
1849,20,904,2023-05-10 00:00:00,Unsubscribed,
1850,27,1838,2024-06-06 00:00:00,Opened,
1851,10,1465,2024-04-17 00:00:00,Clicked,
1852,17,1515,2023-10-16 00:00:00,Purchased,3029.0
1853,3,1461,2023-05-05 00:00:00,Purchased,1054.0
1854,10,1785,2024-05-09 00:00:00,Unsubscribed,
1855,11,305,2024-03-16 00:00:00,Unsubscribed,
1856,27,1950,2024-05-19 00:00:00,Clicked,
1857,13,295,2024-10-06 00:00:00,Unsubscribed,
1858,11,1817,2024-04-10 00:00:00,Clicked,
1859,15,218,2024-11-18 00:00:00,Opened,
1860,16,807,2024-01-06 00:00:00,Purchased,2773.0
1861,28,989,2024-06-28 00:00:00,Purchased,4749.0
1862,1,849,2023-07-01 00:00:00,Clicked,
1863,1,602,2023-06-02 00:00:00,Opened,
1864,13,301,2024-09-02 00:00:00,Purchased,
1865,6,366,2024-09-04 00:00:00,Opened,
1866,26,762,2023-09-30 00:00:00,Unsubscribed,
1867,5,116,2024-05-29 00:00:00,Opened,
1868,24,1671,2024-10-01 00:00:00,Unsubscribed,
1869,4,1882,2024-10-17 00:00:00,Opened,
1870,23,1964,2024-01-25 00:00:00,Purchased,2527.0
1871,4,841,2024-10-14 00:00:00,Unsubscribed,
1872,1,1167,2023-06-27 00:00:00,Purchased,
1873,28,1513,2024-06-26 00:00:00,Purchased,
1874,10,1223,2024-04-22 00:00:00,Opened,
1875,30,288,2024-09-15 00:00:00,Clicked,
1876,21,141,2024-06-27 00:00:00,Opened,
1877,27,533,2024-06-02 00:00:00,Purchased,4544.0
1878,25,92,2023-12-30 00:00:00,Purchased,1572.0
1879,9,474,2023-12-30 00:00:00,Purchased,5060.0
1880,27,158,2024-06-08 00:00:00,Purchased,4036.0
1881,10,219,2024-04-09 00:00:00,Opened,
1882,11,1028,2024-03-31 00:00:00,Opened,
1883,23,1231,2024-02-06 00:00:00,Purchased,2608.0
1884,20,200,2023-06-28 00:00:00,Clicked,
1885,17,267,2023-11-25 00:00:00,Clicked,
1886,6,1361,2024-09-14 00:00:00,Unsubscribed,
1887,15,1412,2024-11-15 00:00:00,Clicked,
1888,9,5,2023-11-09 00:00:00,Clicked,
1889,8,1633,2023-08-24 00:00:00,Opened,
1890,16,1118,2024-01-08 00:00:00,Opened,
1891,20,298,2023-05-31 00:00:00,Clicked,
1892,19,94,2024-02-02 00:00:00,Unsubscribed,
1893,17,683,2023-10-28 00:00:00,Opened,
1894,23,465,2024-02-10 00:00:00,Clicked,
1895,9,628,2023-12-11 00:00:00,Clicked,
1896,8,273,2023-08-15 00:00:00,Clicked,
1897,6,1180,2024-10-15 00:00:00,Clicked,
1898,18,578,2024-04-13 00:00:00,Unsubscribed,
1899,4,1726,2024-11-18 00:00:00,Unsubscribed,
1900,10,665,2024-04-25 00:00:00,Purchased,2847.0
1901,10,1208,2024-05-02 00:00:00,Unsubscribed,
1902,19,759,2024-01-16 00:00:00,Opened,
1903,10,661,2024-04-19 00:00:00,Clicked,
1904,27,360,2024-04-16 00:00:00,Unsubscribed,
1905,14,1687,2024-02-05 00:00:00,Purchased,
1906,10,1717,2024-03-28 00:00:00,Clicked,
1907,26,1576,2023-09-21 00:00:00,Opened,
1908,22,1484,2023-07-11 00:00:00,Opened,
1909,5,209,2024-07-04 00:00:00,Clicked,
1910,1,673,2023-06-13 00:00:00,Purchased,
1911,15,680,2024-12-08 00:00:00,Unsubscribed,
1912,4,489,2024-10-27 00:00:00,Opened,
1913,29,1687,2024-11-25 00:00:00,Opened,
1914,22,1655,2023-07-06 00:00:00,Clicked,
1915,3,1861,2023-05-09 00:00:00,Unsubscribed,
1916,14,1442,2023-12-30 00:00:00,Unsubscribed,
1917,6,314,2024-10-12 00:00:00,Clicked,
1918,15,1254,2024-11-17 00:00:00,Unsubscribed,
1919,12,1741,2023-10-12 00:00:00,Purchased,800.0
1920,21,1188,2024-07-16 00:00:00,Unsubscribed,
1921,2,335,2023-08-09 00:00:00,Clicked,
1922,15,962,2024-12-21 00:00:00,Unsubscribed,
1923,27,1828,2024-04-16 00:00:00,Clicked,
1924,7,1071,2024-08-26 00:00:00,Clicked,
1925,11,1748,2024-05-03 00:00:00,Unsubscribed,
1926,14,1087,2024-01-31 00:00:00,Purchased,1541.0
1927,14,1532,2024-01-25 00:00:00,Clicked,
1928,18,1083,2024-04-28 00:00:00,Clicked,
1929,9,621,2024-01-08 00:00:00,Unsubscribed,
1930,7,423,2024-07-22 00:00:00,Unsubscribed,
1931,6,690,2024-08-28 00:00:00,Purchased,
1932,1,298,2023-06-02 00:00:00,Purchased,506.0
1933,19,511,2024-01-10 00:00:00,Opened,
1934,29,512,2024-12-07 00:00:00,Opened,
1935,25,481,2023-11-30 00:00:00,Purchased,
1936,26,1906,2023-10-02 00:00:00,Purchased,3371.0
1937,13,1775,2024-09-24 00:00:00,Opened,
1938,19,1280,2024-02-01 00:00:00,Opened,
1939,20,1135,2023-06-29 00:00:00,Purchased,55.0
1940,18,1141,2024-04-15 00:00:00,Opened,
1941,10,432,2024-04-19 00:00:00,Purchased,
1942,9,856,2023-11-30 00:00:00,Opened,
1943,25,630,2023-11-30 00:00:00,Opened,
1944,26,1558,2023-08-09 00:00:00,Clicked,
1945,3,1429,2023-05-10 00:00:00,Clicked,
1946,1,1025,2023-06-29 00:00:00,Opened,
1947,3,625,2023-05-06 00:00:00,Clicked,
1948,3,1230,2023-04-27 00:00:00,Clicked,
1949,17,702,2023-10-17 00:00:00,Clicked,
1950,13,965,2024-09-14 00:00:00,Clicked,
1951,29,270,2024-12-04 00:00:00,Unsubscribed,
1952,4,1484,2024-11-20 00:00:00,Purchased,
1953,26,1960,2023-08-24 00:00:00,Opened,
1954,16,1707,2024-01-12 00:00:00,Purchased,
1955,5,64,2024-06-17 00:00:00,Clicked,
1956,7,1403,2024-08-24 00:00:00,Unsubscribed,
1957,15,1460,2024-11-14 00:00:00,Clicked,
1958,16,159,2023-12-08 00:00:00,Purchased,
1959,11,1696,2024-04-06 00:00:00,Clicked,
1960,27,157,2024-04-20 00:00:00,Unsubscribed,
1961,3,1335,2023-05-04 00:00:00,Purchased,1323.0
1962,3,801,2023-05-17 00:00:00,Opened,
1963,16,1952,2024-01-18 00:00:00,Unsubscribed,
1964,19,1285,2024-01-18 00:00:00,Purchased,2520.0
1965,1,1825,2023-05-09 00:00:00,Purchased,
1966,24,1514,2024-09-05 00:00:00,Clicked,
1967,24,1600,2024-10-24 00:00:00,Unsubscribed,
1968,23,1889,2024-01-28 00:00:00,Clicked,
1969,12,129,2023-10-05 00:00:00,Clicked,
1970,26,1125,2023-09-09 00:00:00,Unsubscribed,
1971,18,60,2024-03-31 00:00:00,Unsubscribed,
1972,26,1211,2023-09-24 00:00:00,Opened,
1973,22,366,2023-08-01 00:00:00,Clicked,
1974,10,409,2024-04-27 00:00:00,Unsubscribed,
1975,14,1438,2024-01-29 00:00:00,Opened,
1976,3,1332,2023-06-11 00:00:00,Clicked,
1977,21,779,2024-07-07 00:00:00,Clicked,
1978,27,890,2024-05-14 00:00:00,Purchased,2678.0
1979,25,1692,2023-12-27 00:00:00,Unsubscribed,
1980,8,842,2023-09-23 00:00:00,Purchased,
1981,2,316,2023-08-24 00:00:00,Opened,
1982,24,88,2024-08-27 00:00:00,Opened,
1983,24,1721,2024-09-16 00:00:00,Purchased,
1984,26,1174,2023-09-25 00:00:00,Purchased,779.0
1985,9,1730,2023-11-09 00:00:00,Unsubscribed,
1986,3,522,2023-05-12 00:00:00,Purchased,1093.0
1987,19,1790,2024-01-22 00:00:00,Opened,
1988,9,1874,2023-12-28 00:00:00,Opened,
1989,3,1757,2023-06-03 00:00:00,Purchased,
1990,27,1018,2024-06-08 00:00:00,Purchased,
1991,29,601,2024-10-26 00:00:00,Clicked,
1992,8,251,2023-10-08 00:00:00,Clicked,
1993,16,1760,2023-12-03 00:00:00,Purchased,
1994,11,1145,2024-03-27 00:00:00,Clicked,
1995,20,1345,2023-05-31 00:00:00,Opened,
1996,14,799,2023-12-28 00:00:00,Clicked,
1997,7,541,2024-07-02 00:00:00,Clicked,
1998,27,1003,2024-06-02 00:00:00,Unsubscribed,
1999,13,1907,2024-08-26 00:00:00,Clicked,
2000,28,1611,2024-06-16 00:00:00,Opened,
2001,28,240,2024-05-23 00:00:00,Opened,
2002,1,1018,2023-06-01 00:00:00,Unsubscribed,
2003,2,435,2023-08-13 00:00:00,Opened,
2004,4,685,2024-12-02 00:00:00,Opened,
2005,20,1193,2023-06-15 00:00:00,Unsubscribed,
2006,10,1421,2024-03-23 00:00:00,Unsubscribed,
2007,17,1544,2023-10-25 00:00:00,Opened,
2008,20,1516,2023-05-07 00:00:00,Purchased,
2009,18,1638,2024-04-04 00:00:00,Purchased,
2010,13,344,2024-09-09 00:00:00,Clicked,
2011,14,379,2024-01-28 00:00:00,Purchased,3684.0
2012,2,1947,2023-08-01 00:00:00,Purchased,2182.0
2013,15,1439,2024-12-20 00:00:00,Unsubscribed,
2014,13,766,2024-10-10 00:00:00,Clicked,
2015,19,1421,2023-12-14 00:00:00,Opened,
2016,7,185,2024-07-14 00:00:00,Unsubscribed,
2017,1,1538,2023-06-21 00:00:00,Opened,
2018,15,1247,2024-11-27 00:00:00,Opened,
2019,6,1940,2024-09-07 00:00:00,Unsubscribed,
2020,11,1298,2024-04-06 00:00:00,Purchased,
2021,10,1046,2024-05-14 00:00:00,Clicked,
2022,24,285,2024-10-06 00:00:00,Unsubscribed,
2023,18,1199,2024-03-31 00:00:00,Clicked,
2024,21,1348,2024-06-27 00:00:00,Purchased,
2025,21,586,2024-06-24 00:00:00,Purchased,
2026,4,1917,2024-10-09 00:00:00,Purchased,
2027,4,1293,2024-11-12 00:00:00,Clicked,
2028,27,67,2024-05-11 00:00:00,Purchased,
2029,29,285,2024-12-06 00:00:00,Purchased,
2030,16,555,2023-12-06 00:00:00,Purchased,7856.0
2031,2,60,2023-07-20 00:00:00,Purchased,7229.0
2032,8,747,2023-09-05 00:00:00,Clicked,
2033,10,110,2024-05-13 00:00:00,Purchased,
2034,13,1887,2024-08-23 00:00:00,Clicked,
2035,4,1523,2024-11-22 00:00:00,Opened,
2036,29,69,2024-11-11 00:00:00,Clicked,
2037,8,1283,2023-10-09 00:00:00,Purchased,348.0
2038,22,1896,2023-08-06 00:00:00,Opened,
2039,2,1359,2023-07-31 00:00:00,Purchased,3690.0
2040,7,637,2024-07-20 00:00:00,Opened,
2041,8,1469,2023-10-09 00:00:00,Purchased,7.0
2042,28,469,2024-05-27 00:00:00,Unsubscribed,
2043,12,1006,2023-10-18 00:00:00,Clicked,
2044,18,853,2024-03-29 00:00:00,Purchased,
2045,12,1940,2023-10-29 00:00:00,Unsubscribed,
2046,13,822,2024-09-15 00:00:00,Unsubscribed,
2047,26,51,2023-10-04 00:00:00,Clicked,
2048,13,740,2024-09-13 00:00:00,Purchased,
2049,28,1242,2024-05-10 00:00:00,Opened,
2050,18,1101,2024-03-26 00:00:00,Purchased,669.0
2051,16,557,2023-12-13 00:00:00,Unsubscribed,
2052,23,869,2024-02-08 00:00:00,Purchased,390.0
2053,22,796,2023-07-20 00:00:00,Clicked,
2054,10,981,2024-04-16 00:00:00,Opened,
2055,14,292,2024-01-07 00:00:00,Clicked,
2056,17,1470,2023-12-08 00:00:00,Purchased,
2057,6,1479,2024-10-19 00:00:00,Opened,
2058,13,1903,2024-08-20 00:00:00,Opened,
2059,18,597,2024-03-19 00:00:00,Opened,
2060,17,1225,2023-11-30 00:00:00,Unsubscribed,
2061,29,914,2024-11-10 00:00:00,Clicked,
2062,24,1539,2024-10-19 00:00:00,Clicked,
2063,15,1357,2025-01-03 00:00:00,Clicked,
2064,13,1265,2024-08-23 00:00:00,Unsubscribed,
2065,27,1002,2024-04-14 00:00:00,Opened,
2066,24,11,2024-08-31 00:00:00,Opened,
2067,2,85,2023-08-01 00:00:00,Clicked,
2068,20,1060,2023-06-17 00:00:00,Purchased,757.0
2069,9,1745,2023-11-14 00:00:00,Opened,
2070,27,920,2024-05-26 00:00:00,Clicked,
2071,27,490,2024-05-19 00:00:00,Unsubscribed,
2072,22,1007,2023-08-15 00:00:00,Purchased,2785.0
2073,23,1526,2023-12-19 00:00:00,Clicked,
2074,26,725,2023-08-09 00:00:00,Opened,
2075,28,306,2024-05-13 00:00:00,Opened,
2076,29,893,2024-12-10 00:00:00,Purchased,
2077,25,1975,2023-11-19 00:00:00,Clicked,
2078,15,779,2024-12-10 00:00:00,Unsubscribed,
2079,15,1735,2024-11-09 00:00:00,Opened,
2080,25,1088,2023-11-28 00:00:00,Unsubscribed,
2081,30,315,2024-09-23 00:00:00,Clicked,
2082,10,1111,2024-04-19 00:00:00,Opened,
2083,20,971,2023-05-29 00:00:00,Clicked,
2084,24,488,2024-10-10 00:00:00,Purchased,2312.0
2085,25,1320,2023-11-25 00:00:00,Clicked,
2086,13,1620,2024-10-07 00:00:00,Unsubscribed,
2087,6,1675,2024-09-15 00:00:00,Opened,
2088,28,654,2024-06-20 00:00:00,Clicked,
2089,12,592,2023-10-10 00:00:00,Purchased,
2090,27,642,2024-04-25 00:00:00,Opened,
2091,30,1654,2024-10-15 00:00:00,Opened,
2092,23,1706,2024-01-14 00:00:00,Opened,
2093,3,1273,2023-05-18 00:00:00,Opened,
2094,21,1572,2024-06-26 00:00:00,Opened,
2095,22,718,2023-07-20 00:00:00,Opened,
2096,5,253,2024-06-24 00:00:00,Opened,
2097,8,1682,2023-09-25 00:00:00,Opened,
2098,5,614,2024-06-03 00:00:00,Clicked,
2099,8,713,2023-10-04 00:00:00,Purchased,1402.0
2100,20,119,2023-06-20 00:00:00,Purchased,2384.0
2101,18,1231,2024-04-12 00:00:00,Opened,
2102,3,1910,2023-05-22 00:00:00,Opened,
2103,11,225,2024-04-20 00:00:00,Clicked,
2104,21,181,2024-08-12 00:00:00,Unsubscribed,
2105,28,1279,2024-06-27 00:00:00,Purchased,
2106,22,1456,2023-06-24 00:00:00,Opened,
2107,2,850,2023-08-27 00:00:00,Clicked,
2108,16,568,2024-01-09 00:00:00,Unsubscribed,
2109,23,1568,2024-02-03 00:00:00,Purchased,3373.0
2110,13,822,2024-10-08 00:00:00,Purchased,
2111,25,1181,2023-12-30 00:00:00,Purchased,1142.0
2112,21,1107,2024-07-29 00:00:00,Opened,
2113,10,133,2024-03-27 00:00:00,Clicked,
2114,1,1072,2023-06-18 00:00:00,Unsubscribed,
2115,7,164,2024-07-10 00:00:00,Unsubscribed,
2116,29,1847,2024-11-26 00:00:00,Unsubscribed,
2117,30,548,2024-10-04 00:00:00,Opened,
2118,9,34,2023-11-20 00:00:00,Unsubscribed,
2119,12,1286,2023-10-08 00:00:00,Purchased,333.0
2120,18,539,2024-04-01 00:00:00,Purchased,
2121,18,1363,2024-04-23 00:00:00,Unsubscribed,
2122,12,1363,2023-11-22 00:00:00,Clicked,
2123,6,899,2024-10-21 00:00:00,Unsubscribed,
2124,3,1,2023-05-04 00:00:00,Unsubscribed,
2125,4,1462,2024-11-03 00:00:00,Clicked,
2126,6,1871,2024-08-26 00:00:00,Opened,
2127,13,931,2024-10-14 00:00:00,Clicked,
2128,27,1188,2024-04-18 00:00:00,Clicked,
2129,10,1588,2024-05-13 00:00:00,Clicked,
2130,12,122,2023-10-15 00:00:00,Clicked,
2131,16,1719,2024-01-16 00:00:00,Clicked,
2132,27,1702,2024-05-13 00:00:00,Opened,
2133,28,684,2024-05-21 00:00:00,Unsubscribed,
2134,8,934,2023-08-26 00:00:00,Clicked,
2135,8,426,2023-08-12 00:00:00,Purchased,5592.0
2136,18,1824,2024-04-22 00:00:00,Unsubscribed,
2137,29,1045,2024-11-30 00:00:00,Unsubscribed,
2138,16,271,2024-01-04 00:00:00,Purchased,7264.0
2139,27,919,2024-04-26 00:00:00,Opened,
2140,5,805,2024-06-18 00:00:00,Opened,
2141,21,232,2024-07-31 00:00:00,Opened,
2142,4,915,2024-10-18 00:00:00,Opened,
2143,7,1605,2024-07-11 00:00:00,Unsubscribed,
2144,13,844,2024-08-26 00:00:00,Opened,
2145,25,741,2023-11-29 00:00:00,Purchased,281.0
2146,5,54,2024-06-24 00:00:00,Unsubscribed,
2147,9,1489,2023-12-03 00:00:00,Unsubscribed,
2148,23,816,2024-02-03 00:00:00,Purchased,1461.0
2149,14,853,2023-12-14 00:00:00,Purchased,
2150,9,1322,2023-12-28 00:00:00,Opened,
2151,11,1287,2024-05-06 00:00:00,Clicked,
2152,25,337,2023-11-14 00:00:00,Opened,
2153,12,1296,2023-12-02 00:00:00,Opened,
2154,4,1384,2024-11-24 00:00:00,Purchased,
2155,12,974,2023-11-18 00:00:00,Unsubscribed,
2156,7,693,2024-07-13 00:00:00,Clicked,
2157,17,1376,2023-11-26 00:00:00,Opened,
2158,3,1818,2023-05-04 00:00:00,Purchased,
2159,28,1153,2024-06-25 00:00:00,Unsubscribed,
2160,19,936,2024-01-09 00:00:00,Opened,
2161,18,1026,2024-03-30 00:00:00,Unsubscribed,
2162,5,318,2024-06-10 00:00:00,Clicked,
2163,21,1470,2024-07-17 00:00:00,Unsubscribed,
2164,22,310,2023-07-09 00:00:00,Unsubscribed,
2165,20,718,2023-05-29 00:00:00,Purchased,6287.0
2166,29,1227,2024-12-16 00:00:00,Opened,
2167,30,515,2024-10-30 00:00:00,Unsubscribed,
2168,15,1811,2024-12-07 00:00:00,Unsubscribed,
2169,15,621,2024-12-08 00:00:00,Opened,
2170,26,1821,2023-08-17 00:00:00,Clicked,
2171,15,1362,2024-12-04 00:00:00,Purchased,
2172,19,187,2024-01-08 00:00:00,Opened,
2173,12,312,2023-11-10 00:00:00,Opened,
2174,10,559,2024-04-30 00:00:00,Purchased,1651.0
2175,26,133,2023-08-21 00:00:00,Purchased,1344.0
2176,27,1924,2024-04-23 00:00:00,Opened,
2177,5,1603,2024-06-15 00:00:00,Unsubscribed,
2178,8,1108,2023-08-23 00:00:00,Purchased,
2179,7,426,2024-07-16 00:00:00,Opened,
2180,27,387,2024-04-09 00:00:00,Unsubscribed,
2181,26,621,2023-08-20 00:00:00,Clicked,
2182,29,1702,2024-10-27 00:00:00,Clicked,
2183,22,33,2023-08-15 00:00:00,Purchased,
2184,10,821,2024-03-31 00:00:00,Purchased,916.0
2185,7,728,2024-08-19 00:00:00,Unsubscribed,
2186,30,111,2024-10-19 00:00:00,Clicked,
2187,20,888,2023-06-19 00:00:00,Unsubscribed,
2188,12,1286,2023-10-29 00:00:00,Unsubscribed,
2189,18,501,2024-03-14 00:00:00,Unsubscribed,
2190,28,1706,2024-06-16 00:00:00,Unsubscribed,
2191,9,1498,2023-11-30 00:00:00,Opened,
2192,8,1398,2023-09-24 00:00:00,Clicked,
2193,2,1977,2023-08-08 00:00:00,Unsubscribed,
2194,15,47,2024-12-01 00:00:00,Clicked,
2195,19,519,2024-01-26 00:00:00,Opened,
2196,4,1189,2024-11-02 00:00:00,Opened,
2197,24,448,2024-09-02 00:00:00,Opened,
2198,10,36,2024-04-03 00:00:00,Unsubscribed,
2199,16,1373,2023-12-30 00:00:00,Unsubscribed,
2200,20,1858,2023-05-17 00:00:00,Purchased,482.0
2201,24,897,2024-10-03 00:00:00,Unsubscribed,
2202,30,725,2024-11-10 00:00:00,Opened,
2203,17,1183,2023-10-15 00:00:00,Clicked,
2204,29,1184,2024-12-21 00:00:00,Clicked,
2205,9,218,2023-11-27 00:00:00,Opened,
2206,18,1914,2024-04-30 00:00:00,Opened,
2207,22,1688,2023-07-29 00:00:00,Purchased,1490.0
2208,19,992,2024-01-14 00:00:00,Unsubscribed,
2209,2,369,2023-07-25 00:00:00,Unsubscribed,
2210,1,1336,2023-06-22 00:00:00,Purchased,3270.0
2211,10,979,2024-05-15 00:00:00,Clicked,
2212,3,1838,2023-05-02 00:00:00,Purchased,388.0
2213,13,1133,2024-10-12 00:00:00,Clicked,
2214,26,1319,2023-08-22 00:00:00,Unsubscribed,
2215,12,877,2023-11-24 00:00:00,Opened,
2216,27,274,2024-06-03 00:00:00,Clicked,
2217,3,209,2023-05-06 00:00:00,Purchased,2973.0
2218,19,519,2023-12-24 00:00:00,Opened,
2219,24,1172,2024-09-04 00:00:00,Unsubscribed,
2220,12,1827,2023-10-15 00:00:00,Clicked,
2221,16,1298,2023-12-29 00:00:00,Clicked,
2222,7,1505,2024-06-29 00:00:00,Opened,
2223,30,447,2024-09-12 00:00:00,Unsubscribed,
2224,14,1824,2024-01-29 00:00:00,Clicked,
2225,23,1283,2024-01-13 00:00:00,Purchased,
2226,24,1437,2024-09-06 00:00:00,Purchased,
