order_id,customer_id,order_date,ship_date,delivery_date,order_status,payment_method,shipping_cost,discount_amount,tax_amount,total_amount,shipping_address_city,shipping_address_state,shipping_address_country
1075,1340,2024-06-25 00:00:00,2024-06-26 00:00:00,2024-07-01 00:00:00,Delivered,Bank Transfer,18.39,0.0,26.04,369.97,Los Angeles,MI,UK
1076,563,2023-07-22 00:00:00,,,Pending,Apple Pay,11.62,5.74,113.75,1541.55,Chicago,GA,USA
1077,1572,2024-08-09 00:00:00,2024-08-12 00:00:00,2024-08-14 00:00:00,Delivered,Apple Pay,22.29,20.78,265.42,3584.69,Chicago,PA,Canada
1078,453,2023-05-07 00:00:00,2023-05-09 00:00:00,,Shipped,Apple Pay,17.24,0.0,65.04,895.23,Los Angeles,CA,USA
1079,1489,2024-11-23 00:00:00,2024-11-24 00:00:00,2024-11-29 00:00:00,Delivered,PayPal,9.13,18.69,392.06,5283.23,Philadelphia,IL,UK
1080,132,2023-01-20 00:00:00,2023-01-21 00:00:00,,Shipped,Credit Card,13.72,23.22,246.92,3323.93,Dallas,OH,USA
1081,1405,2024-07-13 00:00:00,2024-07-15 00:00:00,2024-07-22 00:00:00,Delivered,Credit Card,16.05,36.44,41.94,545.85,Dallas,GA,UK
1082,1004,2024-02-21 00:00:00,2024-02-22 00:00:00,2024-03-01 00:00:00,Delivered,Debit Card,21.6,0.18,582.48,7884.87,Dallas,PA,USA
1083,606,2023-04-09 00:00:00,2023-04-11 00:00:00,2023-04-13 00:00:00,Delivered,Apple Pay,11.36,30.49,14.04,170.44,New York,TX,USA
1084,1261,2024-08-09 00:00:00,2024-08-10 00:00:00,,Shipped,Credit Card,19.62,0.0,50.47,700.93,New York,TX,UK
1085,676,2023-06-16 00:00:00,2023-06-18 00:00:00,,Shipped,Bank Transfer,8.2,8.13,197.45,2665.59,Dallas,NC,USA
1086,1625,2024-07-19 00:00:00,2024-07-21 00:00:00,2024-07-31 00:00:00,Delivered,Apple Pay,21.75,22.8,307.83,4154.63,Los Angeles,PA,Canada
1087,1303,2023-11-08 00:00:00,2023-11-10 00:00:00,2023-11-16 00:00:00,Delivered,Bank Transfer,19.8,0.0,594.34,8043.45,San Diego,NY,UK
1088,627,2024-05-23 00:00:00,2024-05-24 00:00:00,,Shipped,Bank Transfer,23.77,0.0,441.6,5985.36,Phoenix,OH,USA
1089,407,2024-09-02 00:00:00,2024-09-03 00:00:00,,Shipped,Debit Card,20.43,45.73,253.61,3398.46,San Diego,CA,USA
1090,1674,2023-11-29 00:00:00,2023-12-02 00:00:00,,Shipped,Apple Pay,18.72,0.0,152.45,2076.84,Los Angeles,NC,Canada
1091,913,2024-12-22 00:00:00,,,Cancelled,Credit Card,16.04,2.02,150.67,2048.01,Phoenix,NC,USA
1092,912,2023-10-10 00:00:00,,,Cancelled,Credit Card,16.75,0.0,192.72,2618.43,Philadelphia,NY,USA
1093,522,2024-01-03 00:00:00,,,Cancelled,Bank Transfer,22.82,0.0,362.88,4921.76,Houston,TX,USA
1094,1555,2024-08-30 00:00:00,,,Pending,Credit Card,7.35,0.0,119.35,1618.6,San Jose,IL,Canada
1095,1637,2023-11-13 00:00:00,2023-11-14 00:00:00,2023-11-19 00:00:00,Delivered,Bank Transfer,12.36,0.0,53.1,729.21,Philadelphia,TX,Canada
1096,1574,2023-10-30 00:00:00,2023-11-02 00:00:00,,Shipped,PayPal,22.59,36.82,173.1,2322.56,San Diego,IL,Canada
1097,1155,2024-02-21 00:00:00,,,Pending,Google Pay,11.42,0.0,115.46,1570.09,Houston,CA,USA
1098,1747,2023-04-01 00:00:00,2023-04-04 00:00:00,2023-04-09 00:00:00,Delivered,Google Pay,20.71,0.0,263.57,3578.93,Philadelphia,NY,Canada
1099,458,2023-01-19 00:00:00,2023-01-21 00:00:00,2023-01-30 00:00:00,Delivered,PayPal,13.23,43.7,197.08,2630.07,New York,NC,USA
1100,1571,2024-11-30 00:00:00,2024-12-01 00:00:00,2024-12-09 00:00:00,Delivered,PayPal,5.01,0.0,483.09,6526.7,San Diego,FL,Canada
1101,1983,2024-06-27 00:00:00,,,Pending,PayPal,23.23,37.83,65.17,865.19,Philadelphia,NY,Germany
1102,1351,2023-06-21 00:00:00,2023-06-22 00:00:00,2023-06-27 00:00:00,Delivered,Google Pay,9.03,0.0,459.3,6209.54,San Diego,IL,UK
1103,1591,2024-01-20 00:00:00,2024-01-21 00:00:00,2024-01-31 00:00:00,Delivered,Bank Transfer,8.92,0.0,157.3,2132.46,San Antonio,PA,Canada
1104,1533,2023-03-14 00:00:00,2023-03-17 00:00:00,2023-03-27 00:00:00,Delivered,Google Pay,17.71,0.0,413.49,5599.8,New York,TX,Canada
1105,1265,2023-08-21 00:00:00,2023-08-24 00:00:00,2023-09-02 00:00:00,Delivered,Bank Transfer,10.62,0.0,254.19,3442.17,San Antonio,NC,UK
1106,240,2023-09-10 00:00:00,,,Pending,Google Pay,16.55,0.0,41.5,576.75,Dallas,NC,USA
1107,260,2024-04-22 00:00:00,2024-04-25 00:00:00,2024-05-02 00:00:00,Delivered,Debit Card,18.92,0.0,201.99,2745.82,New York,TX,USA
1108,433,2024-06-17 00:00:00,,,Pending,Bank Transfer,19.96,0.0,108.96,1490.95,San Diego,PA,USA
1109,723,2023-05-30 00:00:00,,,Cancelled,Google Pay,12.31,0.0,210.04,2847.83,San Diego,NC,USA
1110,1763,2024-09-21 00:00:00,,,Cancelled,Google Pay,12.93,0.0,24.9,349.14,Los Angeles,NC,Australia
1111,1584,2023-09-22 00:00:00,2023-09-25 00:00:00,2023-10-04 00:00:00,Delivered,Google Pay,12.92,35.59,120.6,1605.39,Philadelphia,FL,Canada
1112,18,2024-10-22 00:00:00,2024-10-24 00:00:00,2024-10-29 00:00:00,Delivered,Google Pay,14.93,29.12,152.69,2047.15,San Antonio,MI,USA
1113,1741,2024-10-31 00:00:00,2024-11-02 00:00:00,2024-11-09 00:00:00,Delivered,Bank Transfer,14.25,0.0,30.84,430.54,San Jose,GA,Canada
1114,518,2023-11-14 00:00:00,2023-11-15 00:00:00,2023-11-17 00:00:00,Delivered,Debit Card,14.04,0.0,35.99,499.92,San Antonio,NC,USA
1115,1524,2024-03-12 00:00:00,2024-03-14 00:00:00,2024-03-21 00:00:00,Delivered,PayPal,10.7,38.43,140.69,1871.53,Houston,TX,Canada
1116,1164,2023-04-22 00:00:00,2023-04-23 00:00:00,,Shipped,Debit Card,23.73,0.0,269.15,3657.23,San Antonio,IL,USA
1117,699,2024-08-16 00:00:00,,,Cancelled,PayPal,9.19,0.0,235.02,3181.97,Philadelphia,PA,USA
1118,1956,2024-10-03 00:00:00,2024-10-05 00:00:00,2024-10-13 00:00:00,Delivered,Apple Pay,12.28,0.0,306.73,4153.18,Dallas,MI,Germany
1119,1040,2023-08-17 00:00:00,,,Pending,Google Pay,11.6,0.0,96.01,1307.75,Dallas,CA,USA
1120,148,2024-01-23 00:00:00,,,Pending,Debit Card,15.52,0.0,24.29,343.43,Philadelphia,TX,USA
1121,628,2024-11-24 00:00:00,2024-11-26 00:00:00,2024-12-01 00:00:00,Delivered,Bank Transfer,6.14,0.0,305.76,4133.91,San Antonio,CA,USA
1122,201,2024-12-04 00:00:00,,,Pending,Bank Transfer,14.31,0.0,62.87,863.0,Chicago,PA,USA
1123,1305,2023-07-17 00:00:00,2023-07-20 00:00:00,,Shipped,Apple Pay,5.51,0.0,53.99,734.43,Los Angeles,FL,UK
1124,1041,2024-07-01 00:00:00,2024-07-03 00:00:00,2024-07-07 00:00:00,Delivered,PayPal,7.97,35.58,144.99,1929.74,Los Angeles,FL,USA
1125,579,2023-01-14 00:00:00,2023-01-15 00:00:00,2023-01-23 00:00:00,Delivered,Debit Card,16.63,0.0,399.21,5405.96,Chicago,GA,USA
1126,1954,2024-07-21 00:00:00,2024-07-24 00:00:00,,Shipped,Debit Card,20.32,0.0,91.13,1250.54,Philadelphia,FL,Germany
1127,179,2023-05-22 00:00:00,2023-05-24 00:00:00,,Shipped,PayPal,8.91,0.0,153.37,2079.4,Houston,IL,USA
1128,1423,2024-11-18 00:00:00,2024-11-19 00:00:00,,Shipped,PayPal,10.69,0.0,281.88,3816.03,Los Angeles,MI,UK
1129,1217,2024-12-07 00:00:00,2024-12-08 00:00:00,2024-12-12 00:00:00,Delivered,Credit Card,24.37,24.1,71.62,967.19,New York,FL,UK
1130,599,2024-03-10 00:00:00,2024-03-11 00:00:00,,Shipped,PayPal,16.7,0.0,351.94,4767.95,Dallas,GA,USA
1131,754,2023-12-19 00:00:00,,,Pending,Credit Card,24.73,49.1,60.74,795.67,New York,NY,USA
1132,84,2024-02-25 00:00:00,2024-02-27 00:00:00,2024-03-04 00:00:00,Delivered,PayPal,6.47,0.0,153.5,2078.69,Los Angeles,NC,USA
1133,544,2024-01-05 00:00:00,2024-01-07 00:00:00,2024-01-15 00:00:00,Delivered,Debit Card,7.22,27.55,101.98,1356.45,Los Angeles,FL,USA
1134,1899,2024-11-09 00:00:00,2024-11-12 00:00:00,2024-11-16 00:00:00,Delivered,Credit Card,14.55,0.0,161.12,2189.71,Los Angeles,MI,Australia
1135,1726,2024-03-04 00:00:00,2024-03-05 00:00:00,,Shipped,Debit Card,13.75,0.0,51.33,706.74,San Diego,FL,Canada
1136,346,2023-06-03 00:00:00,,,Cancelled,Bank Transfer,17.98,0.0,63.08,869.61,Los Angeles,IL,USA
1137,55,2024-01-09 00:00:00,2024-01-11 00:00:00,,Shipped,PayPal,10.67,0.0,504.27,6818.32,Dallas,PA,USA
1138,509,2024-11-18 00:00:00,2024-11-20 00:00:00,2024-11-27 00:00:00,Delivered,PayPal,12.39,0.0,116.44,1584.35,Philadelphia,TX,USA
1139,1190,2023-12-07 00:00:00,2023-12-08 00:00:00,2023-12-16 00:00:00,Delivered,Credit Card,9.24,0.0,94.96,1291.21,San Jose,NC,USA
1140,1024,2024-05-25 00:00:00,,,Pending,Bank Transfer,20.36,0.0,5.98,101.03,Philadelphia,CA,USA
1141,639,2023-08-10 00:00:00,2023-08-13 00:00:00,2023-08-17 00:00:00,Delivered,Debit Card,14.76,0.0,151.2,2055.94,Los Angeles,IL,USA
1142,1181,2024-09-07 00:00:00,2024-09-09 00:00:00,2024-09-17 00:00:00,Delivered,Bank Transfer,5.71,0.0,228.86,3095.33,Houston,NY,USA
1143,1520,2023-09-08 00:00:00,2023-09-11 00:00:00,,Shipped,Debit Card,12.54,0.0,159.25,2162.47,San Jose,PA,Canada
1144,1942,2024-03-10 00:00:00,2024-03-11 00:00:00,2024-03-15 00:00:00,Delivered,PayPal,7.99,0.0,351.74,4756.5,Philadelphia,FL,Germany
1145,1944,2023-12-12 00:00:00,2023-12-14 00:00:00,2023-12-17 00:00:00,Delivered,Apple Pay,14.16,0.0,22.31,315.4,San Antonio,CA,Germany
1146,1318,2024-04-18 00:00:00,2024-04-21 00:00:00,2024-04-24 00:00:00,Delivered,Debit Card,24.12,0.0,20.63,302.67,San Diego,NC,UK
1147,80,2023-02-27 00:00:00,2023-03-02 00:00:00,2023-03-07 00:00:00,Delivered,Apple Pay,10.06,0.0,218.1,2954.36,San Jose,OH,USA
1148,894,2024-09-05 00:00:00,,,Pending,Apple Pay,22.88,0.0,93.18,1280.82,Los Angeles,FL,USA
1149,374,2023-03-17 00:00:00,,,Cancelled,Bank Transfer,17.98,0.0,77.12,1059.08,San Diego,NY,USA
1150,1676,2023-08-25 00:00:00,2023-08-28 00:00:00,2023-09-01 00:00:00,Delivered,Bank Transfer,16.56,0.0,489.5,6624.85,Chicago,FL,Canada
1151,1249,2023-05-31 00:00:00,2023-06-01 00:00:00,2023-06-08 00:00:00,Delivered,Debit Card,9.49,0.0,333.28,4508.77,Chicago,CA,UK
1152,355,2024-03-03 00:00:00,2024-03-04 00:00:00,2024-03-14 00:00:00,Delivered,Apple Pay,7.52,11.66,111.62,1502.67,Phoenix,CA,USA
1153,911,2023-10-14 00:00:00,2023-10-16 00:00:00,2023-10-18 00:00:00,Delivered,PayPal,11.31,0.0,79.54,1085.08,Phoenix,TX,USA
1154,1006,2024-07-08 00:00:00,,,Cancelled,Google Pay,22.78,0.0,79.01,1089.45,Chicago,PA,USA
1155,1912,2023-05-29 00:00:00,2023-05-31 00:00:00,2023-06-05 00:00:00,Delivered,Google Pay,8.01,0.0,9.98,142.79,New York,TX,Germany
1156,1702,2024-12-11 00:00:00,2024-12-12 00:00:00,2024-12-16 00:00:00,Delivered,Credit Card,13.43,0.0,478.0,6466.45,Philadelphia,GA,Canada
1157,1847,2023-10-26 00:00:00,2023-10-28 00:00:00,2023-11-05 00:00:00,Delivered,Debit Card,12.31,0.0,30.89,429.36,New York,GA,Australia
1158,1517,2023-10-05 00:00:00,,,Pending,Apple Pay,13.17,0.0,152.58,2072.95,Los Angeles,FL,Canada
1159,1677,2024-12-10 00:00:00,2024-12-13 00:00:00,2024-12-21 00:00:00,Delivered,Apple Pay,22.72,0.0,37.46,528.42,Philadelphia,CA,Canada
1160,319,2024-12-12 00:00:00,2024-12-14 00:00:00,2024-12-18 00:00:00,Delivered,Bank Transfer,12.24,27.51,89.33,1190.71,San Diego,FL,USA
1161,514,2024-04-25 00:00:00,,,Pending,Credit Card,15.95,0.0,464.61,6288.2,Philadelphia,OH,USA
1162,905,2023-01-04 00:00:00,2023-01-06 00:00:00,2023-01-13 00:00:00,Delivered,Credit Card,14.57,0.0,70.12,961.24,Houston,MI,USA
1163,889,2023-03-30 00:00:00,2023-04-02 00:00:00,2023-04-12 00:00:00,Delivered,Debit Card,15.0,0.0,59.39,816.75,San Jose,FL,USA
1164,1118,2023-11-10 00:00:00,2023-11-12 00:00:00,2023-11-22 00:00:00,Delivered,Google Pay,6.23,0.0,172.24,2331.52,San Antonio,CA,USA
1165,1632,2023-05-31 00:00:00,2023-06-03 00:00:00,,Shipped,Apple Pay,19.39,0.0,11.39,173.12,Dallas,CA,Canada
1166,527,2023-05-03 00:00:00,,,Pending,Apple Pay,5.54,0.0,7.82,111.08,Los Angeles,NY,USA
1167,153,2024-10-22 00:00:00,,,Cancelled,Bank Transfer,23.83,19.36,1030.61,13917.76,New York,PA,USA
1168,815,2024-07-09 00:00:00,,,Cancelled,Bank Transfer,5.21,34.5,115.47,1529.58,Chicago,TX,USA
1169,823,2024-01-23 00:00:00,2024-01-25 00:00:00,2024-02-01 00:00:00,Delivered,Debit Card,17.72,29.13,23.64,307.77,Los Angeles,NC,USA
1170,1839,2023-05-07 00:00:00,2023-05-09 00:00:00,2023-05-13 00:00:00,Delivered,PayPal,16.13,0.0,44.27,613.75,New York,NY,Australia
1171,1377,2024-12-03 00:00:00,2024-12-04 00:00:00,2024-12-12 00:00:00,Delivered,Google Pay,20.84,30.2,32.18,425.01,San Jose,MI,UK
1172,1140,2024-11-28 00:00:00,2024-12-01 00:00:00,2024-12-03 00:00:00,Delivered,Apple Pay,15.45,35.12,23.19,293.43,Dallas,MI,USA
1173,3,2024-12-09 00:00:00,,,Cancelled,Apple Pay,20.59,0.0,379.53,5144.28,Phoenix,FL,USA
1174,1787,2023-04-16 00:00:00,2023-04-17 00:00:00,,Shipped,Credit Card,5.79,0.0,39.74,542.31,New York,OH,Australia
1175,1484,2023-02-26 00:00:00,,,Pending,Apple Pay,21.54,11.3,387.76,5245.03,San Diego,PA,UK
1176,1997,2024-07-15 00:00:00,2024-07-18 00:00:00,,Shipped,Bank Transfer,13.85,0.0,139.74,1900.3,New York,GA,Germany
1177,311,2024-10-25 00:00:00,2024-10-27 00:00:00,2024-10-30 00:00:00,Delivered,Credit Card,18.39,0.0,404.94,5485.04,San Diego,OH,USA
1178,188,2023-02-05 00:00:00,2023-02-06 00:00:00,2023-02-15 00:00:00,Delivered,PayPal,6.02,27.76,13.23,156.85,San Jose,NC,USA
1179,58,2023-06-30 00:00:00,2023-07-02 00:00:00,2023-07-04 00:00:00,Delivered,Google Pay,7.97,0.0,357.69,4836.8,Dallas,GA,USA
1180,970,2023-06-17 00:00:00,2023-06-20 00:00:00,2023-06-24 00:00:00,Delivered,Google Pay,5.66,33.73,208.13,2781.7,New York,OH,USA
1181,1846,2024-04-26 00:00:00,2024-04-29 00:00:00,,Shipped,Bank Transfer,20.81,0.0,249.81,3393.22,San Jose,OH,Australia
1182,944,2024-11-21 00:00:00,2024-11-24 00:00:00,,Shipped,PayPal,9.6,0.0,407.81,5515.03,Houston,PA,USA
1183,1219,2024-04-07 00:00:00,2024-04-09 00:00:00,2024-04-13 00:00:00,Delivered,Bank Transfer,11.93,0.0,280.61,3800.22,Philadelphia,PA,UK
1184,1394,2024-09-22 00:00:00,2024-09-25 00:00:00,2024-09-29 00:00:00,Delivered,PayPal,6.12,14.21,321.76,4335.61,San Antonio,MI,UK
1185,1595,2023-08-05 00:00:00,,,Pending,Bank Transfer,10.83,0.0,105.71,1437.87,San Jose,FL,Canada
1186,1743,2024-01-11 00:00:00,2024-01-12 00:00:00,2024-01-17 00:00:00,Delivered,Google Pay,14.17,0.0,73.33,1004.16,Houston,PA,Canada
1187,1572,2023-08-24 00:00:00,,,Pending,Apple Pay,20.79,0.0,193.89,2638.33,Chicago,PA,Canada
1188,1519,2024-08-10 00:00:00,,,Pending,Apple Pay,12.59,33.8,566.54,7627.02,San Jose,NC,Canada
1189,1572,2023-01-05 00:00:00,,,Cancelled,Credit Card,11.4,0.0,34.09,471.64,Chicago,PA,Canada
1190,1656,2024-04-13 00:00:00,2024-04-16 00:00:00,2024-04-18 00:00:00,Delivered,Google Pay,21.0,0.0,299.82,4068.58,San Jose,PA,Canada
1191,1482,2024-02-05 00:00:00,,,Cancelled,Credit Card,15.18,29.41,46.24,609.97,San Jose,GA,UK
1192,1056,2023-03-01 00:00:00,2023-03-03 00:00:00,2023-03-13 00:00:00,Delivered,PayPal,13.02,2.26,164.48,2231.23,New York,OH,USA
1193,910,2023-09-19 00:00:00,2023-09-21 00:00:00,2023-09-23 00:00:00,Delivered,Apple Pay,16.3,0.0,101.06,1380.66,San Jose,GA,USA
1194,429,2023-07-07 00:00:00,2023-07-09 00:00:00,2023-07-14 00:00:00,Delivered,Bank Transfer,11.35,0.0,339.87,4599.65,San Antonio,NC,USA
1195,1211,2023-04-22 00:00:00,2023-04-23 00:00:00,2023-04-26 00:00:00,Delivered,PayPal,18.83,35.06,393.31,5293.43,Phoenix,OH,UK
1196,1640,2024-12-10 00:00:00,2024-12-13 00:00:00,2024-12-19 00:00:00,Delivered,Google Pay,13.21,0.0,249.61,3383.0,Chicago,CA,Canada
1197,1249,2024-07-21 00:00:00,2024-07-24 00:00:00,,Shipped,Google Pay,9.45,12.14,493.51,6659.73,Chicago,CA,UK
1198,844,2023-05-01 00:00:00,,,Cancelled,Bank Transfer,18.32,32.95,434.37,5849.39,San Jose,FL,USA
1199,1423,2023-07-23 00:00:00,2023-07-26 00:00:00,2023-08-05 00:00:00,Delivered,Debit Card,5.17,0.0,241.7,3268.08,Los Angeles,MI,UK
1200,303,2024-11-03 00:00:00,2024-11-05 00:00:00,,Shipped,Apple Pay,8.1,0.0,216.68,2933.31,San Antonio,NY,USA
1201,1358,2023-05-18 00:00:00,2023-05-20 00:00:00,2023-05-27 00:00:00,Delivered,Google Pay,10.93,0.0,39.4,542.77,Phoenix,OH,UK
1202,1059,2024-05-10 00:00:00,,,Cancelled,Debit Card,22.29,0.0,304.11,4127.8,San Diego,OH,USA
1203,1984,2023-03-07 00:00:00,2023-03-09 00:00:00,2023-03-15 00:00:00,Delivered,Apple Pay,17.18,0.0,161.11,2192.18,New York,CA,Germany
1204,625,2024-01-31 00:00:00,2024-02-02 00:00:00,2024-02-06 00:00:00,Delivered,Credit Card,16.68,0.0,231.97,3148.23,Philadelphia,MI,USA
1205,987,2024-07-14 00:00:00,2024-07-17 00:00:00,2024-07-26 00:00:00,Delivered,Credit Card,24.73,0.0,158.43,2163.52,Philadelphia,TX,USA
1206,538,2024-03-16 00:00:00,2024-03-18 00:00:00,2024-03-22 00:00:00,Delivered,PayPal,14.98,0.0,43.06,596.34,Philadelphia,CA,USA
1207,705,2023-05-28 00:00:00,2023-05-30 00:00:00,2023-06-08 00:00:00,Delivered,Google Pay,22.29,0.0,70.68,976.47,Phoenix,CA,USA
1208,1884,2024-05-30 00:00:00,,,Cancelled,Google Pay,17.98,0.0,226.52,3075.95,San Diego,TX,Australia
1209,1075,2024-04-17 00:00:00,,,Pending,Apple Pay,11.61,25.64,297.58,4003.32,Dallas,OH,USA
1210,1554,2023-10-29 00:00:00,2023-10-30 00:00:00,2023-11-05 00:00:00,Delivered,Debit Card,5.09,0.0,211.6,2861.66,Phoenix,CA,Canada
1211,1479,2024-08-18 00:00:00,2024-08-20 00:00:00,2024-08-22 00:00:00,Delivered,Apple Pay,18.83,0.0,386.7,5239.3,Dallas,CA,UK
1212,373,2024-12-13 00:00:00,,,Pending,Bank Transfer,11.66,0.0,663.51,8969.05,Los Angeles,IL,USA
1213,1191,2023-08-02 00:00:00,2023-08-04 00:00:00,2023-08-09 00:00:00,Delivered,PayPal,15.32,7.66,365.51,4942.07,San Antonio,IL,USA
1214,1724,2024-06-24 00:00:00,2024-06-26 00:00:00,2024-07-05 00:00:00,Delivered,Bank Transfer,17.08,0.0,308.72,4184.74,Philadelphia,NY,Canada
1215,716,2024-02-21 00:00:00,2024-02-22 00:00:00,2024-02-29 00:00:00,Delivered,Debit Card,13.19,0.0,140.14,1905.02,Phoenix,IL,USA
1216,1445,2023-05-16 00:00:00,2023-05-17 00:00:00,2023-05-26 00:00:00,Delivered,Google Pay,5.56,0.0,147.47,1996.41,Phoenix,GA,UK
1217,517,2024-06-14 00:00:00,2024-06-16 00:00:00,2024-06-21 00:00:00,Delivered,Apple Pay,7.04,35.33,28.31,353.94,Los Angeles,IL,USA
1218,1302,2023-11-03 00:00:00,2023-11-04 00:00:00,2023-11-06 00:00:00,Delivered,Bank Transfer,9.26,0.0,317.18,4291.21,Chicago,NY,UK
1219,361,2024-10-28 00:00:00,,,Pending,Bank Transfer,6.35,0.0,17.55,243.3,Phoenix,GA,USA
1220,332,2023-10-19 00:00:00,2023-10-21 00:00:00,2023-10-28 00:00:00,Delivered,Credit Card,13.37,0.0,210.33,2852.83,Los Angeles,NC,USA
1221,267,2024-10-02 00:00:00,2024-10-03 00:00:00,2024-10-13 00:00:00,Delivered,Debit Card,18.97,0.0,222.98,3029.14,Los Angeles,PA,USA
1222,1142,2024-05-14 00:00:00,,,Cancelled,Credit Card,20.17,19.75,408.52,5515.5,San Antonio,FL,USA
1223,654,2024-12-14 00:00:00,2024-12-16 00:00:00,2024-12-26 00:00:00,Delivered,Debit Card,11.63,0.0,137.87,1872.87,Phoenix,IL,USA
1224,725,2024-03-19 00:00:00,2024-03-22 00:00:00,,Shipped,Debit Card,21.67,46.5,131.34,1748.29,Dallas,PA,USA
1225,1288,2024-07-18 00:00:00,,,Cancelled,Bank Transfer,8.52,46.91,124.28,1639.41,Los Angeles,OH,UK
1226,1072,2024-12-22 00:00:00,,,Cancelled,PayPal,12.62,0.0,68.52,937.62,Los Angeles,NY,USA
1227,1709,2024-09-20 00:00:00,2024-09-22 00:00:00,2024-10-02 00:00:00,Delivered,Debit Card,20.22,25.08,118.54,1595.4,San Jose,PA,Canada
1228,1419,2024-06-29 00:00:00,2024-07-01 00:00:00,2024-07-03 00:00:00,Delivered,Debit Card,11.57,3.96,6.76,98.83,Phoenix,CA,UK
1229,1720,2024-11-21 00:00:00,2024-11-24 00:00:00,2024-12-04 00:00:00,Delivered,Credit Card,16.11,0.0,105.24,1436.79,San Diego,IL,Canada
1230,1624,2023-06-21 00:00:00,2023-06-24 00:00:00,2023-06-28 00:00:00,Delivered,Apple Pay,23.36,21.63,113.16,1529.39,San Antonio,IL,Canada
1231,1072,2024-03-22 00:00:00,2024-03-23 00:00:00,2024-04-01 00:00:00,Delivered,Google Pay,23.59,0.0,183.17,2496.36,Los Angeles,NY,USA
1232,798,2023-05-20 00:00:00,2023-05-23 00:00:00,,Shipped,Debit Card,19.05,0.0,391.52,5304.61,Dallas,TX,USA
1233,966,2023-05-28 00:00:00,,,Cancelled,Credit Card,14.26,0.0,5.75,91.84,New York,PA,USA
1234,1480,2023-09-07 00:00:00,2023-09-08 00:00:00,2023-09-18 00:00:00,Delivered,Google Pay,24.88,0.0,56.67,789.93,Chicago,NC,UK
1235,464,2023-10-03 00:00:00,,,Pending,Credit Card,24.4,0.0,430.12,5831.04,San Antonio,NY,USA
1236,833,2023-07-06 00:00:00,,,Cancelled,PayPal,9.55,31.89,75.89,1002.15,Los Angeles,MI,USA
1237,1666,2024-10-13 00:00:00,2024-10-15 00:00:00,,Shipped,Debit Card,9.85,0.0,227.83,3085.55,Philadelphia,NY,Canada
1238,396,2024-10-27 00:00:00,2024-10-29 00:00:00,2024-11-07 00:00:00,Delivered,Credit Card,17.89,0.0,198.03,2691.32,San Diego,GA,USA
1239,522,2023-12-05 00:00:00,2023-12-07 00:00:00,2023-12-17 00:00:00,Delivered,Debit Card,12.13,0.0,344.1,4657.53,Houston,TX,USA
1240,125,2023-05-09 00:00:00,,,Pending,Debit Card,9.41,0.0,483.32,6534.29,Chicago,CA,USA
1241,349,2024-07-17 00:00:00,2024-07-19 00:00:00,,Shipped,PayPal,23.46,35.46,278.83,3752.23,Philadelphia,MI,USA
1242,86,2023-06-06 00:00:00,2023-06-08 00:00:00,,Shipped,Google Pay,11.76,0.0,249.22,3376.22,Los Angeles,NY,USA
1243,1237,2024-12-18 00:00:00,2024-12-21 00:00:00,2024-12-30 00:00:00,Delivered,Bank Transfer,22.85,0.0,232.38,3159.93,Philadelphia,CA,UK
1244,80,2023-10-28 00:00:00,2023-10-29 00:00:00,2023-11-06 00:00:00,Delivered,Credit Card,14.53,0.0,284.7,3857.93,San Jose,OH,USA
1245,737,2024-08-20 00:00:00,2024-08-23 00:00:00,,Shipped,Apple Pay,20.69,43.47,700.86,9438.8,Phoenix,FL,USA
1246,477,2024-06-24 00:00:00,2024-06-26 00:00:00,,Shipped,PayPal,12.6,48.2,341.2,4570.59,San Diego,OH,USA
1247,1055,2024-11-18 00:00:00,2024-11-21 00:00:00,2024-11-29 00:00:00,Delivered,Debit Card,14.99,9.37,529.17,7149.4,Los Angeles,TX,USA
1248,1278,2023-03-14 00:00:00,2023-03-16 00:00:00,2023-03-26 00:00:00,Delivered,Apple Pay,17.05,0.0,20.57,294.69,Chicago,NY,UK
1249,1881,2024-12-07 00:00:00,,,Pending,Apple Pay,5.58,0.0,84.94,1152.28,Los Angeles,FL,Australia
1250,1826,2023-06-15 00:00:00,2023-06-18 00:00:00,2023-06-24 00:00:00,Delivered,Google Pay,23.8,0.0,347.76,4718.5,Chicago,NY,Australia
1251,1388,2023-10-13 00:00:00,2023-10-15 00:00:00,2023-10-21 00:00:00,Delivered,Bank Transfer,5.64,0.0,134.01,1814.79,Dallas,OH,UK
1252,1137,2024-08-31 00:00:00,2024-09-01 00:00:00,,Shipped,Debit Card,6.18,35.92,90.93,1197.8,Chicago,NC,USA
1253,1761,2023-09-08 00:00:00,,,Cancelled,Google Pay,5.58,36.07,162.94,2169.26,Chicago,GA,Australia
1254,1022,2023-04-04 00:00:00,2023-04-05 00:00:00,,Shipped,Google Pay,15.89,21.21,140.69,1894.02,San Antonio,CA,USA
1255,110,2023-11-25 00:00:00,,,Cancelled,Credit Card,20.5,27.04,119.99,1613.33,Los Angeles,CA,USA
1256,1939,2023-04-30 00:00:00,2023-05-01 00:00:00,,Shipped,PayPal,9.13,40.41,163.18,2171.6,San Antonio,TX,Germany
1257,827,2024-04-14 00:00:00,2024-04-15 00:00:00,2024-04-24 00:00:00,Delivered,Apple Pay,14.82,0.0,345.32,4676.65,Philadelphia,CA,USA
